,a,b
afrimgsm_hau_159,0.681165,1.1876816
afrimgsm_hau_16,0.79315966,-0.3160993
afrimgsm_hau_160,0.7054685,-0.8489991
afrimgsm_hau_161,0.79315966,-0.3160993
afrimgsm_hau_162,0.68251354,0.694715
afrimgsm_hau_163,0.681165,1.1876816
afrimgsm_hau_164,0.7054685,-0.8489991
afrimgsm_hau_165,0.7054685,-0.8489991
afrimgsm_hau_166,0.7054685,-0.8489991
afrimgsm_hau_167,0.79315966,-0.3160993
afrimgsm_hau_168,0.7054685,-0.8489991
afrimgsm_hau_169,0.72505677,0.21326363
afrimgsm_hau_17,0.7054685,-0.8489991
afrimgsm_hau_170,0.79315966,-0.3160993
afrimgsm_hau_171,0.7054685,-0.8489991
afrimgsm_hau_172,0.72505677,0.21326363
afrimgsm_hau_173,0.79315966,-0.3160993
afrimgsm_hau_174,0.65456736,0.67088765
afrimgsm_hau_175,0.79315966,-0.3160993
afrimgsm_hau_176,0.7054685,-0.8489991
afrimgsm_hau_177,0.79315966,-0.3160993
afrimgsm_hau_178,0.79315966,-0.3160993
afrimgsm_hau_179,0.7054685,-0.8489991
afrimgsm_hau_18,0.6104306,-0.30883098
afrimgsm_hau_180,0.79315966,-0.3160993
afrimgsm_hau_181,0.72505677,0.21326363
afrimgsm_hau_182,0.681165,1.1876816
afrimgsm_hau_183,0.681165,1.1876816
afrimgsm_hau_184,0.65456736,0.67088765
afrimgsm_hau_185,0.79315966,-0.3160993
afrimgsm_hau_186,0.681165,1.1876816
afrimgsm_hau_187,0.5471161,0.13981448
afrimgsm_hau_188,0.7054685,-0.8489991
afrimgsm_hau_189,0.681165,1.1876816
afrimgsm_hau_19,0.69851464,0.20161274
afrimgsm_hau_190,0.59232324,-0.3066153
afrimgsm_hau_191,0.79315966,-0.3160993
afrimgsm_hau_192,0.79315966,-0.3160993
afrimgsm_hau_193,0.79315966,-0.3160993
afrimgsm_hau_194,0.79315966,-0.3160993
afrimgsm_hau_195,0.681165,1.1876816
afrimgsm_hau_196,0.7054685,-0.8489991
afrimgsm_hau_197,0.7054685,-0.8489991
afrimgsm_hau_198,0.79315966,-0.3160993
afrimgsm_hau_199,0.79315966,-0.3160993
afrimgsm_hau_2,0.79315966,-0.3160993
afrimgsm_hau_20,0.68251354,0.694715
afrimgsm_hau_200,0.7054685,-0.8489991
afrimgsm_hau_201,0.7054685,-0.8489991
afrimgsm_hau_202,0.7054685,-0.8489991
afrimgsm_hau_203,0.69851464,0.20161274
afrimgsm_hau_204,0.7054685,-0.8489991
afrimgsm_hau_205,0.72505677,0.21326363
afrimgsm_hau_206,0.7054685,-0.8489991
afrimgsm_hau_207,0.79315966,-0.3160993
afrimgsm_hau_208,0.7054685,-0.8489991
afrimgsm_hau_209,0.681165,1.1876816
afrimgsm_hau_21,0.681165,1.1876816
afrimgsm_hau_210,0.79315966,-0.3160993
afrimgsm_hau_211,0.681165,1.1876816
afrimgsm_hau_212,0.681165,1.1876816
afrimgsm_hau_213,0.79315966,-0.3160993
afrimgsm_hau_214,0.79315966,-0.3160993
afrimgsm_hau_215,0.7054685,-0.8489991
afrimgsm_hau_216,0.79315966,-0.3160993
afrimgsm_hau_217,0.7054685,-0.8489991
afrimgsm_hau_218,0.79315966,-0.3160993
afrimgsm_hau_219,0.79315966,-0.3160993
afrimgsm_hau_22,0.79315966,-0.3160993
afrimgsm_hau_220,0.5902392,-0.30633837
afrimgsm_hau_221,0.5471161,0.13981448
afrimgsm_hau_222,0.7054685,-0.8489991
afrimgsm_hau_223,0.72505677,0.21326363
afrimgsm_hau_224,0.7054685,-0.8489991
afrimgsm_hau_225,0.5902392,-0.30633837
afrimgsm_hau_226,0.681165,1.1876816
afrimgsm_hau_227,0.681165,1.1876816
afrimgsm_hau_228,0.69851464,0.20161274
afrimgsm_hau_229,0.79315966,-0.3160993
afrimgsm_hau_23,0.7054685,-0.8489991
afrimgsm_hau_230,0.79315966,-0.3160993
afrimgsm_hau_231,0.79315966,-0.3160993
afrimgsm_hau_232,0.681165,1.1876816
afrimgsm_hau_233,0.79315966,-0.3160993
afrimgsm_hau_234,0.65456736,0.67088765
afrimgsm_hau_235,0.7054685,-0.8489991
afrimgsm_hau_236,0.72505677,0.21326363
afrimgsm_hau_237,0.7054685,-0.8489991
afrimgsm_hau_238,0.79315966,-0.3160993
afrimgsm_hau_239,0.79315966,-0.3160993
afrimgsm_hau_24,0.65456736,0.67088765
afrimgsm_hau_240,0.7054685,-0.8489991
afrimgsm_hau_241,0.7054685,-0.8489991
afrimgsm_hau_242,0.79315966,-0.3160993
afrimgsm_hau_243,0.7054685,-0.8489991
afrimgsm_hau_244,0.6794138,0.69208974
afrimgsm_hau_245,0.72505677,0.21326363
afrimgsm_hau_246,0.79315966,-0.3160993
afrimgsm_hau_247,0.7054685,-0.8489991
afrimgsm_hau_248,0.681165,1.1876816
afrimgsm_hau_249,0.79315966,-0.3160993
afrimgsm_hau_25,0.7054685,-0.8489991
afrimgsm_hau_26,0.65456736,0.67088765
afrimgsm_hau_27,0.6794138,0.69208974
afrimgsm_hau_28,0.7054685,-0.8489991
afrimgsm_hau_29,0.79315966,-0.3160993
afrimgsm_hau_3,0.681165,1.1876816
afrimgsm_hau_30,0.79315966,-0.3160993
afrimgsm_hau_31,0.79315966,-0.3160993
afrimgsm_hau_32,0.7054685,-0.8489991
afrimgsm_hau_33,0.7054685,-0.8489991
afrimgsm_hau_34,0.7054685,-0.8489991
afrimgsm_hau_35,0.79315966,-0.3160993
afrimgsm_hau_36,0.68251354,0.694715
afrimgsm_hau_37,0.6794138,0.69208974
afrimgsm_hau_38,0.79315966,-0.3160993
afrimgsm_hau_39,0.79315966,-0.3160993
afrimgsm_hau_4,0.7054685,-0.8489991
afrimgsm_hau_40,0.7054685,-0.8489991
afrimgsm_hau_41,0.681165,1.1876816
afrimgsm_hau_42,0.79315966,-0.3160993
afrimgsm_hau_43,0.72505677,0.21326363
afrimgsm_hau_44,0.681165,1.1876816
afrimgsm_hau_45,0.681165,1.1876816
afrimgsm_hau_46,0.72505677,0.21326363
afrimgsm_hau_47,0.79315966,-0.3160993
afrimgsm_hau_48,0.7054685,-0.8489991
afrimgsm_hau_49,0.7054685,-0.8489991
afrimgsm_hau_5,0.681165,1.1876816
afrimgsm_hau_50,0.7054685,-0.8489991
afrimgsm_hau_51,0.7054685,-0.8489991
afrimgsm_hau_52,0.79315966,-0.3160993
afrimgsm_hau_53,0.79315966,-0.3160993
afrimgsm_hau_54,0.681165,1.1876816
afrimgsm_hau_55,0.7054685,-0.8489991
afrimgsm_hau_56,0.7054685,-0.8489991
afrimgsm_hau_57,0.79315966,-0.3160993
afrimgsm_hau_58,0.681165,1.1876816
afrimgsm_hau_59,0.79315966,-0.3160993
afrimgsm_hau_6,0.65456736,0.67088765
afrimgsm_hau_60,0.7054685,-0.8489991
afrimgsm_hau_61,0.7054685,-0.8489991
afrimgsm_hau_62,0.72505677,0.21326363
afrimgsm_hau_63,0.681165,1.1876816
afrimgsm_hau_64,0.7054685,-0.8489991
afrimgsm_hau_65,0.6104306,-0.30883098
afrimgsm_hau_66,0.7054685,-0.8489991
afrimgsm_hau_67,0.6794138,0.69208974
afrimgsm_hau_68,0.681165,1.1876816
afrimgsm_hau_69,0.79315966,-0.3160993
afrimgsm_hau_7,0.65456736,0.67088765
afrimgsm_hau_70,0.6794138,0.69208974
afrimgsm_hau_71,0.79315966,-0.3160993
afrimgsm_hau_72,0.7054685,-0.8489991
afrimgsm_hau_73,0.72505677,0.21326363
afrimgsm_hau_74,0.681165,1.1876816
afrimgsm_hau_75,0.79315966,-0.3160993
afrimgsm_hau_76,0.79315966,-0.3160993
afrimgsm_hau_77,0.79315966,-0.3160993
afrimgsm_hau_78,0.72505677,0.21326363
afrimgsm_hau_79,0.7054685,-0.8489991
afrimgsm_hau_8,0.72505677,0.21326363
afrimgsm_hau_80,0.69851464,0.20161274
afrimgsm_hau_81,0.7054685,-0.8489991
afrimgsm_hau_82,0.681165,1.1876816
afrimgsm_hau_83,0.7054685,-0.8489991
afrimgsm_hau_84,0.7054685,-0.8489991
afrimgsm_hau_85,0.69548357,0.2002947
afrimgsm_hau_86,0.79315966,-0.3160993
afrimgsm_hau_87,0.72505677,0.21326363
afrimgsm_hau_88,0.72505677,0.21326363
afrimgsm_hau_89,0.72505677,0.21326363
afrimgsm_hau_9,0.79315966,-0.3160993
afrimgsm_hau_90,0.79315966,-0.3160993
afrimgsm_hau_91,0.79315966,-0.3160993
afrimgsm_hau_92,0.681165,1.1876816
afrimgsm_hau_93,0.69548357,0.2002947
afrimgsm_hau_94,0.79315966,-0.3160993
afrimgsm_hau_95,0.79315966,-0.3160993
afrimgsm_hau_96,0.7054685,-0.8489991
afrimgsm_hau_97,0.72505677,0.21326363
afrimgsm_hau_98,0.72505677,0.21326363
afrimgsm_hau_99,0.79315966,-0.3160993
afrimgsm_ibo_0,0.79315966,-0.3160993
afrimgsm_ibo_1,0.7054685,-0.8489991
afrimgsm_ibo_10,0.79315966,-0.3160993
afrimgsm_ibo_100,0.69548357,0.2002947
afrimgsm_ibo_101,0.79315966,-0.3160993
afrimgsm_ibo_102,0.79315966,-0.3160993
afrimgsm_ibo_103,0.79315966,-0.3160993
afrimgsm_ibo_104,0.79315966,-0.3160993
afrimgsm_ibo_105,0.69851464,0.20161274
afrimgsm_ibo_106,0.68251354,0.694715
afrimgsm_ibo_107,0.79315966,-0.3160993
afrimgsm_ibo_108,0.79315966,-0.3160993
afrimgsm_ibo_109,0.681165,1.1876816
afrimgsm_ibo_11,0.79315966,-0.3160993
afrimgsm_ibo_110,0.69851464,0.20161274
afrimgsm_ibo_111,0.79315966,-0.3160993
afrimgsm_ibo_112,0.79315966,-0.3160993
afrimgsm_ibo_113,0.68251354,0.694715
afrimgsm_ibo_114,0.79315966,-0.3160993
afrimgsm_ibo_115,0.72505677,0.21326363
afrimgsm_ibo_116,0.72505677,0.21326363
afrimgsm_ibo_117,0.79315966,-0.3160993
afrimgsm_ibo_118,0.79315966,-0.3160993
afrimgsm_ibo_119,0.681165,1.1876816
afrimgsm_ibo_12,0.681165,1.1876816
afrimgsm_ibo_120,0.681165,1.1876816
afrimgsm_ibo_121,0.72505677,0.21326363
afrimgsm_ibo_122,0.72505677,0.21326363
afrimgsm_ibo_123,0.79315966,-0.3160993
afrimgsm_ibo_124,0.72505677,0.21326363
afrimgsm_ibo_125,0.72505677,0.21326363
afrimgsm_ibo_126,0.681165,1.1876816
afrimgsm_ibo_127,0.79315966,-0.3160993
afrimgsm_ibo_128,0.79315966,-0.3160993
afrimgsm_ibo_129,0.79315966,-0.3160993
afrimgsm_ibo_13,0.681165,1.1876816
afrimgsm_ibo_130,0.69548357,0.2002947
afrimgsm_ibo_131,0.69548357,0.2002947
afrimgsm_ibo_132,0.72505677,0.21326363
afrimgsm_ibo_133,0.79315966,-0.3160993
afrimgsm_ibo_134,0.79315966,-0.3160993
afrimgsm_ibo_135,0.72505677,0.21326363
afrimgsm_ibo_136,0.79315966,-0.3160993
afrimgsm_ibo_137,0.681165,1.1876816
afrimgsm_ibo_138,0.79315966,-0.3160993
afrimgsm_ibo_139,0.79315966,-0.3160993
afrimgsm_ibo_14,0.681165,1.1876816
afrimgsm_ibo_140,0.79315966,-0.3160993
afrimgsm_ibo_141,0.79315966,-0.3160993
afrimgsm_ibo_142,0.59232324,-0.3066153
afrimgsm_ibo_143,0.79315966,-0.3160993
afrimgsm_ibo_144,0.79315966,-0.3160993
afrimgsm_ibo_145,0.79315966,-0.3160993
afrimgsm_ibo_146,0.72505677,0.21326363
afrimgsm_ibo_147,0.79315966,-0.3160993
afrimgsm_ibo_148,0.79315966,-0.3160993
afrimgsm_ibo_149,0.79315966,-0.3160993
afrimgsm_ibo_15,0.79315966,-0.3160993
afrimgsm_ibo_150,0.79315966,-0.3160993
afrimgsm_ibo_151,0.6794138,0.69208974
afrimgsm_ibo_152,0.5167476,0.5484656
afrimgsm_ibo_153,0.6794138,0.69208974
afrimgsm_ibo_154,0.65456736,0.67088765
afrimgsm_ibo_155,0.69548357,0.2002947
afrimgsm_ibo_156,0.79315966,-0.3160993
afrimgsm_ibo_157,0.79315966,-0.3160993
afrimgsm_ibo_158,0.7054685,-0.8489991
afrimgsm_ibo_159,0.681165,1.1876816
afrimgsm_ibo_16,0.5902392,-0.30633837
afrimgsm_ibo_160,0.79315966,-0.3160993
afrimgsm_ibo_161,0.6794138,0.69208974
afrimgsm_ibo_162,0.72505677,0.21326363
afrimgsm_ibo_163,0.681165,1.1876816
afrimgsm_ibo_164,0.7054685,-0.8489991
afrimgsm_ibo_165,0.79315966,-0.3160993
afrimgsm_ibo_166,0.79315966,-0.3160993
afrimgsm_ibo_167,0.79315966,-0.3160993
afrimgsm_ibo_168,0.79315966,-0.3160993
afrimgsm_ibo_169,0.79315966,-0.3160993
afrimgsm_ibo_17,0.6794138,0.69208974
afrimgsm_ibo_170,0.7054685,-0.8489991
afrimgsm_ibo_171,0.69548357,0.2002947
afrimgsm_ibo_172,0.79315966,-0.3160993
afrimgsm_ibo_173,0.79315966,-0.3160993
afrimgsm_ibo_174,0.69548357,0.2002947
afrimgsm_ibo_175,0.79315966,-0.3160993
afrimgsm_ibo_176,0.69548357,0.2002947
afrimgsm_ibo_177,0.79315966,-0.3160993
afrimgsm_ibo_178,0.79315966,-0.3160993
afrimgsm_ibo_179,0.7054685,-0.8489991
afrimgsm_ibo_18,0.72505677,0.21326363
afrimgsm_ibo_180,0.79315966,-0.3160993
afrimgsm_ibo_181,0.72505677,0.21326363
afrimgsm_ibo_182,0.6794138,0.69208974
afrimgsm_ibo_183,0.681165,1.1876816
afrimgsm_ibo_184,0.681165,1.1876816
afrimgsm_ibo_185,0.79315966,-0.3160993
afrimgsm_ibo_186,0.68251354,0.694715
afrimgsm_ibo_187,0.6794138,0.69208974
afrimgsm_ibo_188,0.79315966,-0.3160993
afrimgsm_ibo_189,0.681165,1.1876816
afrimgsm_ibo_19,0.79315966,-0.3160993
afrimgsm_ibo_190,0.79315966,-0.3160993
afrimgsm_ibo_191,0.7054685,-0.8489991
afrimgsm_ibo_192,0.79315966,-0.3160993
afrimgsm_ibo_193,0.79315966,-0.3160993
afrimgsm_ibo_194,0.79315966,-0.3160993
afrimgsm_ibo_195,0.681165,1.1876816
afrimgsm_ibo_196,0.79315966,-0.3160993
afrimgsm_ibo_197,0.79315966,-0.3160993
afrimgsm_ibo_198,0.79315966,-0.3160993
afrimgsm_ibo_199,0.72505677,0.21326363
afrimgsm_ibo_2,0.681165,1.1876816
afrimgsm_ibo_20,0.6794138,0.69208974
afrimgsm_ibo_200,0.7054685,-0.8489991
afrimgsm_ibo_201,0.79315966,-0.3160993
afrimgsm_ibo_202,0.79315966,-0.3160993
afrimgsm_ibo_203,0.79315966,-0.3160993
afrimgsm_ibo_204,0.681165,1.1876816
afrimgsm_ibo_205,0.72505677,0.21326363
afrimgsm_ibo_206,0.79315966,-0.3160993
afrimgsm_ibo_207,0.72505677,0.21326363
afrimgsm_ibo_208,0.79315966,-0.3160993
afrimgsm_ibo_209,0.68251354,0.694715
afrimgsm_ibo_21,0.7054685,-0.8489991
afrimgsm_ibo_210,0.6794138,0.69208974
afrimgsm_ibo_211,0.79315966,-0.3160993
afrimgsm_ibo_212,0.6794138,0.69208974
afrimgsm_ibo_213,0.79315966,-0.3160993
afrimgsm_ibo_214,0.72505677,0.21326363
afrimgsm_ibo_215,0.7054685,-0.8489991
afrimgsm_ibo_216,0.69548357,0.2002947
afrimgsm_ibo_217,0.79315966,-0.3160993
afrimgsm_ibo_218,0.79315966,-0.3160993
afrimgsm_ibo_219,0.79315966,-0.3160993
afrimgsm_ibo_22,0.79315966,-0.3160993
afrimgsm_ibo_220,0.79315966,-0.3160993
afrimgsm_ibo_221,0.72505677,0.21326363
afrimgsm_ibo_222,0.68251354,0.694715
afrimgsm_ibo_223,0.681165,1.1876816
afrimgsm_ibo_224,0.7054685,-0.8489991
afrimgsm_ibo_225,0.79315966,-0.3160993
afrimgsm_ibo_226,0.79315966,-0.3160993
afrimgsm_ibo_227,0.681165,1.1876816
afrimgsm_ibo_228,0.79315966,-0.3160993
afrimgsm_ibo_229,0.79315966,-0.3160993
afrimgsm_ibo_23,0.79315966,-0.3160993
afrimgsm_ibo_230,0.69548357,0.2002947
afrimgsm_ibo_231,0.79315966,-0.3160993
afrimgsm_ibo_232,0.681165,1.1876816
afrimgsm_ibo_233,0.79315966,-0.3160993
afrimgsm_ibo_234,0.6794138,0.69208974
afrimgsm_ibo_235,0.79315966,-0.3160993
afrimgsm_ibo_236,0.68251354,0.694715
afrimgsm_ibo_237,0.79315966,-0.3160993
afrimgsm_ibo_238,0.79315966,-0.3160993
afrimgsm_ibo_239,0.79315966,-0.3160993
afrimgsm_ibo_24,0.69548357,0.2002947
afrimgsm_ibo_240,0.79315966,-0.3160993
afrimgsm_ibo_241,0.79315966,-0.3160993
afrimgsm_ibo_242,0.681165,1.1876816
afrimgsm_ibo_243,0.7054685,-0.8489991
afrimgsm_ibo_244,0.79315966,-0.3160993
afrimgsm_ibo_245,0.72505677,0.21326363
afrimgsm_ibo_246,0.72505677,0.21326363
afrimgsm_ibo_247,0.79315966,-0.3160993
afrimgsm_ibo_248,0.79315966,-0.3160993
afrimgsm_ibo_249,0.69851464,0.20161274
afrimgsm_ibo_25,0.7054685,-0.8489991
afrimgsm_ibo_26,0.5167476,0.5484656
afrimgsm_ibo_27,0.681165,1.1876816
afrimgsm_ibo_28,0.79315966,-0.3160993
afrimgsm_ibo_29,0.6794138,0.69208974
afrimgsm_ibo_3,0.69548357,0.2002947
afrimgsm_ibo_30,0.79315966,-0.3160993
afrimgsm_ibo_31,0.79315966,-0.3160993
afrimgsm_ibo_32,0.681165,1.1876816
afrimgsm_ibo_33,0.6794138,0.69208974
afrimgsm_ibo_34,0.79315966,-0.3160993
afrimgsm_ibo_35,0.79315966,-0.3160993
afrimgsm_ibo_36,0.681165,1.1876816
afrimgsm_ibo_37,0.72505677,0.21326363
afrimgsm_ibo_38,0.6794138,0.69208974
afrimgsm_ibo_39,0.69851464,0.20161274
afrimgsm_ibo_4,0.7054685,-0.8489991
afrimgsm_ibo_40,0.79315966,-0.3160993
afrimgsm_ibo_41,0.681165,1.1876816
afrimgsm_ibo_42,0.79315966,-0.3160993
afrimgsm_ibo_43,0.681165,1.1876816
afrimgsm_ibo_44,0.68251354,0.694715
afrimgsm_ibo_45,0.69851464,0.20161274
afrimgsm_ibo_46,0.69548357,0.2002947
afrimgsm_ibo_47,0.681165,1.1876816
afrimgsm_ibo_48,0.79315966,-0.3160993
afrimgsm_ibo_49,0.5489363,0.14049777
afrimgsm_ibo_5,0.6794138,0.69208974
afrimgsm_ibo_50,0.79315966,-0.3160993
afrimgsm_ibo_51,0.79315966,-0.3160993
afrimgsm_ibo_52,0.79315966,-0.3160993
afrimgsm_ibo_53,0.79315966,-0.3160993
afrimgsm_ibo_54,0.681165,1.1876816
afrimgsm_ibo_55,0.79315966,-0.3160993
afrimgsm_ibo_56,0.72505677,0.21326363
afrimgsm_ibo_57,0.79315966,-0.3160993
afrimgsm_ibo_58,0.681165,1.1876816
afrimgsm_ibo_59,0.72505677,0.21326363
afrimgsm_ibo_6,0.79315966,-0.3160993
afrimgsm_ibo_60,0.79315966,-0.3160993
afrimgsm_ibo_61,0.7054685,-0.8489991
afrimgsm_ibo_62,0.6794138,0.69208974
afrimgsm_ibo_63,0.69548357,0.2002947
afrimgsm_ibo_64,0.681165,1.1876816
afrimgsm_ibo_65,0.79315966,-0.3160993
afrimgsm_ibo_66,0.7054685,-0.8489991
afrimgsm_ibo_67,0.79315966,-0.3160993
afrimgsm_ibo_68,0.79315966,-0.3160993
afrimgsm_ibo_69,0.7054685,-0.8489991
afrimgsm_ibo_7,0.69548357,0.2002947
afrimgsm_ibo_70,0.6794138,0.69208974
afrimgsm_ibo_71,0.79315966,-0.3160993
afrimgsm_ibo_72,0.79315966,-0.3160993
afrimgsm_ibo_73,0.65456736,0.67088765
afrimgsm_ibo_74,0.72505677,0.21326363
afrimgsm_ibo_75,0.79315966,-0.3160993
afrimgsm_ibo_76,0.79315966,-0.3160993
afrimgsm_ibo_77,0.79315966,-0.3160993
afrimgsm_ibo_78,0.6794138,0.69208974
afrimgsm_ibo_79,0.79315966,-0.3160993
afrimgsm_ibo_8,0.6794138,0.69208974
afrimgsm_ibo_80,0.79315966,-0.3160993
afrimgsm_ibo_81,0.79315966,-0.3160993
afrimgsm_ibo_82,0.79315966,-0.3160993
afrimgsm_ibo_83,0.69851464,0.20161274
afrimgsm_ibo_84,0.79315966,-0.3160993
afrimgsm_ibo_85,0.79315966,-0.3160993
afrimgsm_ibo_86,0.79315966,-0.3160993
afrimgsm_ibo_87,0.72505677,0.21326363
afrimgsm_ibo_88,0.79315966,-0.3160993
afrimgsm_ibo_89,0.72505677,0.21326363
afrimgsm_ibo_9,0.79315966,-0.3160993
afrimgsm_ibo_90,0.79315966,-0.3160993
afrimgsm_ibo_91,0.79315966,-0.3160993
afrimgsm_ibo_92,0.79315966,-0.3160993
afrimgsm_ibo_93,0.69548357,0.2002947
afrimgsm_ibo_94,0.5902392,-0.30633837
afrimgsm_ibo_95,0.79315966,-0.3160993
afrimgsm_ibo_96,0.7054685,-0.8489991
afrimgsm_ibo_97,0.79315966,-0.3160993
afrimgsm_ibo_98,0.79315966,-0.3160993
afrimgsm_ibo_99,0.72505677,0.21326363
afrimgsm_kin_0,0.79315966,-0.3160993
afrimgsm_kin_1,0.681165,1.1876816
afrimgsm_kin_10,0.79315966,-0.3160993
afrimgsm_kin_100,0.681165,1.1876816
afrimgsm_kin_101,0.681165,1.1876816
afrimgsm_kin_102,0.79315966,-0.3160993
afrimgsm_kin_103,0.79315966,-0.3160993
afrimgsm_kin_104,0.69851464,0.20161274
afrimgsm_kin_105,0.79315966,-0.3160993
afrimgsm_kin_106,0.69851464,0.20161274
afrimgsm_kin_107,0.72505677,0.21326363
afrimgsm_kin_108,0.79315966,-0.3160993
afrimgsm_kin_109,0.6794138,0.69208974
afrimgsm_kin_11,0.79315966,-0.3160993
afrimgsm_kin_110,0.65456736,0.67088765
afrimgsm_kin_111,0.68251354,0.694715
afrimgsm_kin_112,0.79315966,-0.3160993
afrimgsm_kin_113,0.79315966,-0.3160993
afrimgsm_kin_114,0.7054685,-0.8489991
afrimgsm_kin_115,0.79315966,-0.3160993
afrimgsm_kin_116,0.79315966,-0.3160993
afrimgsm_kin_117,0.79315966,-0.3160993
afrimgsm_kin_118,0.79315966,-0.3160993
afrimgsm_kin_119,0.681165,1.1876816
afrimgsm_kin_12,0.68251354,0.694715
afrimgsm_kin_120,0.681165,1.1876816
afrimgsm_kin_121,0.69548357,0.2002947
afrimgsm_kin_122,0.79315966,-0.3160993
afrimgsm_kin_123,0.72505677,0.21326363
afrimgsm_kin_124,0.79315966,-0.3160993
afrimgsm_kin_125,0.79315966,-0.3160993
afrimgsm_kin_126,0.79315966,-0.3160993
afrimgsm_kin_127,0.79315966,-0.3160993
afrimgsm_kin_128,0.79315966,-0.3160993
afrimgsm_kin_129,0.69851464,0.20161274
afrimgsm_kin_13,0.6794138,0.69208974
afrimgsm_kin_130,0.79315966,-0.3160993
afrimgsm_kin_131,0.7054685,-0.8489991
afrimgsm_kin_132,0.79315966,-0.3160993
afrimgsm_kin_133,0.7054685,-0.8489991
afrimgsm_kin_134,0.7054685,-0.8489991
afrimgsm_kin_135,0.72505677,0.21326363
afrimgsm_kin_136,0.7054685,-0.8489991
afrimgsm_kin_137,0.681165,1.1876816
afrimgsm_kin_138,0.79315966,-0.3160993
afrimgsm_kin_139,0.79315966,-0.3160993
afrimgsm_kin_14,0.69851464,0.20161274
afrimgsm_kin_140,0.79315966,-0.3160993
afrimgsm_kin_141,0.79315966,-0.3160993
afrimgsm_kin_142,0.79315966,-0.3160993
afrimgsm_kin_143,0.79315966,-0.3160993
afrimgsm_kin_144,0.79315966,-0.3160993
afrimgsm_kin_145,0.79315966,-0.3160993
afrimgsm_kin_146,0.681165,1.1876816
afrimgsm_kin_147,0.72505677,0.21326363
afrimgsm_kin_148,0.79315966,-0.3160993
afrimgsm_kin_149,0.79315966,-0.3160993
afrimgsm_kin_15,0.79315966,-0.3160993
afrimgsm_kin_150,0.5167476,0.5484656
afrimgsm_kin_151,0.681165,1.1876816
afrimgsm_kin_152,0.6794138,0.69208974
afrimgsm_kin_153,0.6794138,0.69208974
afrimgsm_kin_154,0.79315966,-0.3160993
afrimgsm_kin_155,0.681165,1.1876816
afrimgsm_kin_156,0.72505677,0.21326363
afrimgsm_kin_157,0.681165,1.1876816
afrimgsm_kin_158,0.79315966,-0.3160993
afrimgsm_kin_159,0.681165,1.1876816
afrimgsm_kin_16,0.53234434,0.13433552
afrimgsm_kin_160,0.79315966,-0.3160993
afrimgsm_kin_161,0.681165,1.1876816
afrimgsm_kin_162,0.72505677,0.21326363
afrimgsm_kin_163,0.72505677,0.21326363
afrimgsm_kin_164,0.79315966,-0.3160993
afrimgsm_kin_165,0.79315966,-0.3160993
afrimgsm_kin_166,0.7054685,-0.8489991
afrimgsm_kin_167,0.79315966,-0.3160993
afrimgsm_kin_168,0.72505677,0.21326363
afrimgsm_kin_169,0.79315966,-0.3160993
afrimgsm_kin_17,0.79315966,-0.3160993
afrimgsm_kin_170,0.79315966,-0.3160993
afrimgsm_kin_171,0.79315966,-0.3160993
afrimgsm_kin_172,0.79315966,-0.3160993
afrimgsm_kin_173,0.72505677,0.21326363
afrimgsm_kin_174,0.65456736,0.67088765
afrimgsm_kin_175,0.79315966,-0.3160993
afrimgsm_kin_176,0.69851464,0.20161274
afrimgsm_kin_177,0.79315966,-0.3160993
afrimgsm_kin_178,0.79315966,-0.3160993
afrimgsm_kin_179,0.7054685,-0.8489991
afrimgsm_kin_18,0.681165,1.1876816
afrimgsm_kin_180,0.79315966,-0.3160993
afrimgsm_kin_181,0.72505677,0.21326363
afrimgsm_kin_182,0.681165,1.1876816
afrimgsm_kin_183,0.7054685,-0.8489991
afrimgsm_kin_184,0.681165,1.1876816
afrimgsm_kin_185,0.7054685,-0.8489991
afrimgsm_kin_186,0.7054685,-0.8489991
afrimgsm_kin_187,0.79315966,-0.3160993
afrimgsm_kin_188,0.79315966,-0.3160993
afrimgsm_kin_189,0.681165,1.1876816
afrimgsm_kin_19,0.69851464,0.20161274
afrimgsm_kin_190,0.79315966,-0.3160993
afrimgsm_kin_191,0.79315966,-0.3160993
afrimgsm_kin_192,0.79315966,-0.3160993
afrimgsm_kin_193,0.681165,1.1876816
afrimgsm_kin_194,0.79315966,-0.3160993
afrimgsm_kin_195,0.6794138,0.69208974
afrimgsm_kin_196,0.59232324,-0.3066153
afrimgsm_kin_197,0.7054685,-0.8489991
afrimgsm_kin_198,0.79315966,-0.3160993
afrimgsm_kin_199,0.6794138,0.69208974
afrimgsm_kin_2,0.681165,1.1876816
afrimgsm_kin_20,0.681165,1.1876816
afrimgsm_kin_200,0.59232324,-0.3066153
afrimgsm_kin_201,0.79315966,-0.3160993
afrimgsm_kin_202,0.79315966,-0.3160993
afrimgsm_kin_203,0.69548357,0.2002947
afrimgsm_kin_204,0.79315966,-0.3160993
afrimgsm_kin_205,0.72505677,0.21326363
afrimgsm_kin_206,0.79315966,-0.3160993
afrimgsm_kin_207,0.69851464,0.20161274
afrimgsm_kin_208,0.7054685,-0.8489991
afrimgsm_kin_209,0.6794138,0.69208974
afrimgsm_kin_21,0.79315966,-0.3160993
afrimgsm_kin_210,0.79315966,-0.3160993
afrimgsm_kin_211,0.7054685,-0.8489991
afrimgsm_kin_212,0.681165,1.1876816
afrimgsm_kin_213,0.69851464,0.20161274
